TMAX,TMIN,ETP
20.8164516129032,8.84258064516129,1.28614437738335
26.0229032258064,13.1645161290323,1.80667667612413
25.9916666666667,12.3496666666667,2.24326611685474
24.2451612903226,10.9077419354839,1.43285735076397
27.9270967741935,13.8367741935484,1.74577308815627
31724,17239,2.46464931192252
20.92,9.41,1.31552645523423
24.3590322580645,11.9058064516129,1.64740416270702
24.7243333333333,13.6903333333333,2.05392839881513
22.8851612903226,10.6677419354839,1.36212743572985
25.7541935483871,12.2170967741935,1.62879080434489
28656,15697,2.13064783599044
24.1325806451613,11.5387096774194,1.43144651741714
28.611935483871,12.7990322580645,1.65682020250076
32674,17.4356666666667,2.27214166262029
26.3203225806452,14.2516129032258,1.55671162324317
30.3574193548387,14.4361290322581,1.6462772739912
33119,17478,2.07155951837672
23.9887096774194,9.46935483870968,1.56821397875306
29.0909677419355,15.1012903225806,1.70059420789195
28.3276666666667,13586,1.89378586616132
24.9641935483871,13.1009677419355,1.63735045616321
26.1790322580645,13.0687096774194,1.52368130950314
32.3226666666667,17.8286666666667,2.101507555439
26.5416129032258,13.9464516129032,1.80821541511841
26.3683870967742,14.9777419354839,1.6395272711576
26.0983333333333,14.8323333333333,1.72213483438332
25.0396774193548,12.688064516129,1.79035591292471
28.4590322580645,12.5041935483871,1.52577740114042
31053,15.7533333333333,1.76762016669902
21.1358064516129,7.53903225806452,1.53282420353445
27.2645161290323,14.0425806451613,1.60056218268126
26.4513333333333,15.1906666666667,1.5729273508986
24.9241935483871,12.03,1.86469979232643
29.5906451612903,14.7893548387097,1.73874562836266
30179,16.4603333333333,1.75938615907153
25.9964516129032,12.1722580645161,1.95016205550688
30.7370967741935,15.4083870967742,1.73769199149554
31.1273333333333,15.2736666666667,1.58752739438911
25.6358064516129,12.9303225806452,2.04694822506161
24.99,9.50967741935484,1.57098107145538
28.7603333333333,14.8523333333333,1.65688878696319
22.6993548387097,11.8454838709677,1.96939568962735
26.17,12.2041935483871,1.81003643100115
30.7796666666667,15.7383333333333,1.75769297583804
23.7458064516129,10.2525806451613,2.08590694250813
30.031935483871,13.4448387096774,1.81456903409016
26.4773333333333,12775,1.50245656187005
28.0961290322581,13.9612903225806,2.37294196498673
28.441935483871,13.1035483870968,1.84281529780344
28572,14483,1.63625914799107
23.2635483870968,9.84806451612903,2.18942298378849
27.4625806451613,12.4374193548387,1.96520128109966
33.8053333333333,17.5773333333333,1.78995763953632
27.4777419354839,13.5541935483871,2.64754881324136
28.0258064516129,14.2764516129032,2.07588795626992
29389,13051,1.63560291666467
22.6009677419355,12.4877419354839,2.24255335027909
25.9554838709677,13.4825806451613,2.02657335618127
28.0003333333333,15.5213333333333,1.74996449221486
24.001935483871,11.828064516129,2.45927558932931
27.2212903225806,11.641935483871,2.2229074287826
30.2986666666667,16544,1.85495863927657
25.4087096774194,13.2248387096774,2.6678837384009
27.321935483871,13.5393548387097,2.22699376033927
31258,14.6856666666667,1.9376204289976
23.2732258064516,10.8687096774194,2.68023072268012
29.6858064516129,14.5029032258065,2.56005274210152
32.4266666666667,15847,1.97870617461608
23.7435483870968,11.4387096774194,2.71934908243782
25.4274193548387,10.4716129032258,2.31093373322881
30.1663333333333,14.9366666666667,2.01656960511496
23.9309677419355,12.1348387096774,2.74514350774051
28.7351612903226,14.5041935483871,2.68619999408138
32.3213333333333,18.4206666666667,2.25787346257571
24.3609677419355,13.2683870967742,2.80862948212525
31.4235483870968,15.3583870967742,2.87171004662215
31.0893333333333,17.2046666666667,2.30864784973653
24.2351612903226,11.388064516129,3.04936598760196
26.8996774193548,13.321935483871,2.68150663073143
27235,12.2673333333333,2.27545937304185
25.6745161290323,10.9096774193548,3.36639125546121
28.7593548387097,14.7748387096774,3.58628807895163
34.6723333333333,18.1103333333333,4.1674161113451
