TMAX,TMIN,ETP
20.398064516129,8.90548387096774,1.26040860821142
24.8748387096774,12.2854838709677,1.78087991931858
25.1476666666667,12.16,2.21030459525665
24.9538709677419,10.8564516129032,1.45470194316333
28.2409677419355,13.97,1.76733435310111
32088,16.9606666666667,2.47494969847667
20.6958064516129,9.87354838709677,1.28922440573196
23.7632258064516,11.8138709677419,1.60233191998534
24.7793333333333,14071,2.04567957459524
22.6932258064516,10.8935483870968,1.37741934295132
25.7412903225806,12.1293548387097,1.61308360527494
28.8463333333333,15856,2.15150817781995
24.2409677419355,11.5606451612903,1.48056423362387
28.0709677419355,12.5916129032258,1.69043272993472
32716,16.7173333333333,2.28697873207993
27.5074193548387,14.9329032258065,1.60250603144668
31.7487096774194,14.9187096774194,1.67522283380972
32.7423333333333,17.5603333333333,2.01377283121194
22.8454838709677,9.33741935483871,1.52429002682681
28.2654838709677,14.1974193548387,1.67512685556937
28.5083333333333,14283,1.90609956790697
24.9929032258064,12.998064516129,1.68059217271664
25.9003225806452,12.7206451612903,1.5371874700859
31.0573333333333,17175,2.06177850253038
24.991935483871,13.5196774193548,1.73278593291104
25.9116129032258,15.1767741935484,1.59014461533573
25.5756666666667,15371,1.66474725549266
24.2564516129032,12.6406451612903,1.75236149646784
27.8977419354839,12.0787096774194,1.52169713344424
31449,15.3646666666667,1.76730689058069
21.398064516129,7.58,1.5633138352693
26.9612903225806,13.621935483871,1.6102615637656
26.0176666666667,15.4826666666667,1.56457386847582
24.7174193548387,11.5667741935484,1.8685387994462
29.3364516129032,14.2187096774194,1.78447519461354
29.3686666666667,16.0503333333333,1.70560265710865
24.2461290322581,11.5541935483871,1.8931711192058
29.6890322580645,14.7445161290323,1.76310365354203
29.7356666666667,14.2666666666667,1.62380627175986
25.8706451612903,12.7132258064516,2.14769663483527
24.5667741935484,9.34580645161291,1.5416069013009
29.0893333333333,14.5613333333333,1.64239794360655
22.2822580645161,11.8683870967742,1.9243561632102
24.9716129032258,11.7070967741935,1.71829370657621
29.4803333333333,15.5323333333333,1.77352561505699
23.9067741935484,10.2874193548387,2.11980704339332
29.5870967741935,13.0164516129032,1.84313823567738
25.4353333333333,13116,1.47843999059669
27.9941935483871,13.3167741935484,2.50519645539556
28.7838709677419,13.2129032258064,1.88681045401256
28.1676666666667,14244,1.56362265613509
23.1464516129032,10.11,2.22436971325156
27.3741935483871,12.691935483871,1.9888892951577
33.9243333333333,17359,1.80057971701603
29.1803225806452,13.4632258064516,2.83766143743479
27.2825806451613,14.5683870967742,2.08995234955881
27926,12.4396666666667,1.63935403749573
21.8812903225806,12.2877419354839,2.23094492251501
25.5367741935484,13.4364516129032,2.06562532284106
27051,15.8363333333333,1.70839276132406
24.4532258064516,12.2951612903226,2.59263093616832
27.2090322580645,11.2241935483871,2.28992100048239
30.7603333333333,16.2816666666667,1.86138254042456
24.0761290322581,12.8251612903226,2.63306081975842
25.0877419354839,12.8158064516129,2.17485889784224
28.5733333333333,13.9403333333333,1.91842875075255
23.3058064516129,11.611935483871,2.787567916045
28.9448387096774,14.6125806451613,2.5865596057279
32246,15.6156666666667,2.02687092612354
23.0832258064516,11.0809677419355,2.80118530295641
24.5064516129032,10.5548387096774,2.39565591089416
29.0903333333333,14531,2.00944145302805
24.0477419354839,11.8990322580645,2.88484891397212
28.9667741935484,13.9564516129032,2.82809965066521
32.5506666666667,18.1386666666667,2.29342122867268
24.2777419354839,13.4577419354839,2.91183629654875
30.6809677419355,14.7435483870968,3.03517816333862
31125,16.7726666666667,2.34019873043514
24.1822580645161,11.5258064516129,3.14707450899909
26.338064516129,13.111935483871,2.81284310428141
26967,12.4596666666667,2.28199826709335
24.1138709677419,10.3612903225806,3.42870230101225
26.8877419354839,14.158064516129,3.50314780691517
33.2216666666667,17.0506666666667,4.28881570743524
